director,revenue,popularity,vote_average,name
1840,0,31.339015,7.7,Richard Schenkman
1840,0,0.280829,5.0,Richard Schenkman
1964,37710610,4.492455,6.0,Salim Akil
1964,24637469,2.698185,5.8,Salim Akil
287,37799643,11.35972,7.0,Carroll Ballard
287,0,4.795244,6.9,Carroll Ballard
210,37823676,5.159407,7.3,Bob Fosse
210,20000000,0.709143,6.5,Bob Fosse
83,37930465,24.612603,5.8,Andrew Dominik
83,14711793,35.53352,7.0,Andrew Dominik
1974,571006128,98.755657,5.2,Sam Taylor-Johnson
1974,0,1.950959,7.2,Sam Taylor-Johnson
857,287553595,36.432598,6.0,J.B. Rogers
857,0,2.909346,4.8,J.B. Rogers
1185,36893721,19.438503,5.3,Julie Anne Robinson
1185,0,23.139971,6.9,Julie Anne Robinson
1259,18663238,9.933926,6.8,Kevin Tancharoen
1259,0,7.668063,5.5,Kevin Tancharoen
464,3076820,4.337685,5.9,Darren Stein
464,0,0.547654,0.0,Darren Stein
2332,26781723,30.583959,7.1,Zach Braff
2332,5483299,15.015271,6.4,Zach Braff
2187,5210988,7.716606,5.4,Todd Graff
2187,0,5.753705,6.7,Todd Graff
2051,3166000,0.895946,7.6,Stacy Peralta
2051,0,3.291609,7.2,Stacy Peralta
736,1083683,6.546037,6.0,George Hickenlooper
736,0,11.400229,6.2,George Hickenlooper
401,25871834,19.088655,4.9,Craig Mazin
401,0,9.055447,5.5,Craig Mazin
340,29000000,23.917982,6.1,Christian Alvart
340,20645327,28.353517,6.5,Christian Alvart
541,25605015,11.350382,6.1,Deborah Kaplan
541,0,6.404571,5.3,Deborah Kaplan
2145,18999718,24.393296,6.2,Ted Post
2145,6800000,11.756943,6.7,Ted Post
2116,6739141,8.708229,5.7,Stuart Gordon
2116,0,2.803642,6.0,Stuart Gordon
1429,34533783,25.329493,7.4,Martin McDonagh
1429,19422261,32.306455,6.7,Martin McDonagh
627,0,3.084874,4.1,Eric Bross
627,0,0.102003,5.0,Eric Bross
1831,0,8.045488,6.8,Richard Kwietniowski
1831,0,0.933891,6.9,Richard Kwietniowski
1544,19870567,10.930537,5.5,Mikael Salomon
1544,0,1.485324,7.0,Mikael Salomon
199,34854990,15.012237,6.2,Billy Ray
199,2944752,6.27257,6.6,Billy Ray
1782,34872033,16.856231,5.1,Rachel Talalay
1782,4064495,8.186936,5.5,Rachel Talalay
1184,19777647,13.65494,7.4,Julian Schnabel
1184,3011195,3.636634,6.6,Julian Schnabel
1192,27330000,15.50957,6.5,Justin Chadwick
1192,0,22.939557,6.4,Justin Chadwick
66,4300000,22.87623,6.5,Allison Anders
66,0,0.375423,5.5,Allison Anders
408,3897799,13.034602,7.0,Cédric Klapisch
408,0,1.410387,6.1,Cédric Klapisch
1549,1776935,25.402697,6.8,Mike Cahill
1549,336472,37.555398,7.5,Mike Cahill
373,0,0.627964,6.4,Claude Chabrol
373,0,1.229667,5.7,Claude Chabrol
2307,3878993,0.903529,6.3,William Dear
2307,140987,0.122874,5.8,William Dear
555,35485608,35.395129,6.8,Derek Cianfrance
555,16566240,26.881611,6.9,Derek Cianfrance
847,538400000,78.51783,8.2,Irvin Kershner
847,160000000,23.380757,5.8,Irvin Kershner
2258,0,2.131524,6.4,Vic Sarin
2258,0,12.099486,6.3,Vic Sarin
265,0,4.04701,5.1,Bruce McCulloch
265,0,7.321181,4.4,Bruce McCulloch
2200,36160375,20.355458,5.7,Tom Hanks
2200,34585416,14.885388,6.8,Tom Hanks
2085,4562146,2.353441,4.1,Steve Boyum
2085,3102550,3.71305,5.4,Steve Boyum
213,4630045,4.59841,5.5,Bob Odenkirk
213,0,8.312153,4.9,Bob Odenkirk
1428,19184015,0.295226,5.0,Martin Lawrence
1428,0,2.088251,5.7,Martin Lawrence
1571,4720371,2.206097,6.7,Mitch Davis
1571,0,1.985243,6.1,Mitch Davis
1909,19152480,32.841229,6.6,Rodrigo Cortés
1909,13551174,22.748174,6.0,Rodrigo Cortés
1430,10000000,6.82919,7.5,Martin Ritt
1430,2200000,1.396985,5.9,Martin Ritt
1067,56359980,15.205371,5.7,John Herzfeld
1067,413454,12.893219,5.8,John Herzfeld
2250,13555988,4.365196,6.1,Uli Edel
2250,0,7.727035,7.1,Uli Edel
831,0,20.935169,7.0,Howard Zieff
831,0,12.18838,6.0,Howard Zieff
1284,0,0.082978,4.8,Kurt Hale
1284,0,0.920591,7.5,Kurt Hale
1515,13391174,3.476925,6.1,Michael O. Sajbel
1515,0,4.976268,6.8,Michael O. Sajbel
1507,172855065,14.646884,5.5,Michael Lembeck
1507,11341016,6.102663,6.4,Michael Lembeck
1039,80936232,12.739721,5.6,John A. Davis
1039,55181129,20.239061,5.5,John A. Davis
396,10501938,16.520516,4.9,Courtney Solomon
396,0,7.436315,5.3,Courtney Solomon
394,10541523,3.314004,5.9,Costa-Gavras
394,0,5.930533,7.1,Costa-Gavras
1358,170362582,16.582709,5.5,Luis Llosa
1358,136885767,27.684779,4.7,Luis Llosa
1751,82169884,6.567065,6.0,Peter Webber
1751,31466789,19.944479,6.4,Peter Webber
912,127730736,43.675191,6.1,James Watkins
912,3983997,20.362373,6.7,James Watkins
2214,170000000,38.100488,5.8,Tom Vaughan
2214,15134293,6.487344,6.0,Tom Vaughan
1169,167977596,38.126095,4.4,Josh Trank
1169,145000000,64.504747,6.6,Josh Trank
518,128905366,49.660055,5.7,David S. Goyer
518,76514050,15.788784,4.8,David S. Goyer
2108,56702901,10.147321,6.1,Steven Zaillian
2108,9450897,7.768223,5.7,Steven Zaillian
2165,78396,14.386807,5.4,Ti West
2165,0,8.628485,6.0,Ti West
994,0,1.196943,5.6,Jill Sprecher
994,0,6.997495,6.4,Jill Sprecher
80,76901,0.362633,6.3,Andrew Bujalski
80,0,0.123068,6.1,Andrew Bujalski
2296,0,1.014966,7.0,Whit Stillman
2296,0,3.750338,5.6,Whit Stillman
2292,10589102,17.339852,6.0,Werner Herzog
2292,7177143,17.078656,6.9,Werner Herzog
2016,1215439994,77.68208,6.8,Shane Black
2016,15785148,32.690038,7.2,Shane Black
856,9700000,18.828683,6.1,J. Lee Thompson
856,8844595,13.315383,5.5,J. Lee Thompson
2241,10629321,13.517017,5.9,Troy Duffy
2241,30471,34.917447,7.2,Troy Duffy
1952,173567581,57.773583,7.3,Ryan Coogler
1952,17385830,20.967146,7.3,Ryan Coogler
2093,187000000,95.9229,7.9,Steve McQueen
2093,17693675,40.688426,7.0,Steve McQueen
720,186053725,51.548589,6.7,Gary Trousdale
720,100138851,46.727941,6.8,Gary Trousdale
155,126546518,10.088006,5.2,Barry Cook
155,0,19.83683,6.7,Barry Cook
2153,76488889,26.58873,6.5,Terry Zwigoff
2153,0,14.072941,7.1,Terry Zwigoff
711,139804348,45.565918,7.4,Gary Goldman
711,36754634,14.44381,6.3,Gary Goldman
1120,183936074,42.512296,6.3,Jon Lucas
1120,48065672,35.522027,5.7,Jon Lucas
949,0,7.791898,7.6,Jean-Luc Godard
949,0,1.112792,7.1,Jean-Luc Godard
1579,0,0.36447,4.8,Morgan J. Freeman
1579,0,1.116206,5.5,Morgan J. Freeman
2132,183474602,35.695442,5.8,Takashi Shimizu
2132,39143839,13.906944,5.2,Takashi Shimizu
1178,180274123,47.559928,7.0,Juan Antonio Bayona
1178,44000000,29.071955,7.1,Juan Antonio Bayona
178,110206216,46.180421,7.0,Bennett Miller
178,49084830,17.434862,6.8,Bennett Miller
2075,179265204,47.436675,5.7,Stephen Norrington
2075,131183530,43.815492,6.5,Stephen Norrington
735,0,1.580027,6.1,George Gallo
735,0,1.903405,5.5,George Gallo
505,13835130,3.091077,7.1,David Mamet
505,0,5.091253,6.4,David Mamet
1007,110000000,14.414937,5.7,Jimmy Hayward
1007,10539000,22.581313,4.4,Jimmy Hayward
414,8026971,1.750054,5.5,Daisy von Scherler Mayer
414,0,4.093288,5.1,Daisy von Scherler Mayer
1997,78309131,28.350927,5.4,Scott Stewart
1997,67918658,30.981604,5.2,Scott Stewart
772,0,5.742359,4.9,Greg Harrison
772,0,1.09454,5.6,Greg Harrison
543,10422387,2.787375,6.8,Deepa Mehta
543,528972,1.246883,6.6,Deepa Mehta
597,13000000,8.715822,5.5,E. Elias Merhige
597,8279017,5.93923,6.6,E. Elias Merhige
2102,160602194,20.566554,5.8,Steven Quale
2102,157887643,38.555482,5.9,Steven Quale
2126,75511123,6.92205,6.1,Sylvain White
2126,23580000,24.903418,6.2,Sylvain White
2121,93246388,23.835055,6.0,Susanna White
2121,9930095,10.547959,6.0,Susanna White
1304,93375151,18.735024,5.0,Lawrence Guterman
1304,0,17.815595,3.6,Lawrence Guterman
696,93772522,8.058109,5.1,Frederik Du Chau
696,38172500,16.059443,6.9,Frederik Du Chau
2068,94000000,16.871194,6.3,Stephen Gaghan
2068,10719357,3.888776,4.6,Stephen Gaghan
336,0,3.804597,4.8,Chris Stokes
336,0,1.390659,4.1,Chris Stokes
1442,141591324,27.303608,5.8,Mathieu Kassovitz
1442,72108608,27.568194,5.4,Mathieu Kassovitz
1253,95608995,18.39217,6.0,Kevin Munroe
1253,4634062,10.617236,4.5,Kevin Munroe
1033,0,0.172299,5.5,Joel Paul Reisig
1033,0,0.087574,5.5,Joel Paul Reisig
1616,96900000,16.188572,6.7,Nicholas Meyer
1616,96800000,22.434102,7.3,Nicholas Meyer
2092,877244782,65.229868,6.2,Steve Martino
2092,246233113,34.308098,6.5,Steve Martino
1686,0,3.060685,6.5,Paul Andrew Williams
1686,0,8.39685,6.3,Paul Andrew Williams
1246,136150434,36.133536,5.8,Kevin Greutert
1246,68233629,31.900899,6.0,Kevin Greutert
1302,0,20.362025,5.9,Laurent Tirard
1302,0,4.61335,6.7,Laurent Tirard
1115,0,2.470443,6.6,Jon Gunn
1115,0,0.099902,5.5,Jon Gunn
165,100525432,21.657563,5.0,Ben Falcone
165,78636257,20.55509,5.5,Ben Falcone
754,140175006,36.368839,6.3,Gil Kenan
754,17869048,23.465539,6.2,Gil Kenan
2325,99965753,42.669304,5.9,Xavier Gens
2325,22000,11.882563,5.7,Xavier Gens
1367,25000,0.097913,6.8,Léa Pool
1367,0,1.985552,6.8,Léa Pool
1050,9479718,12.445176,5.2,John Curran
1050,0,20.746932,7.1,John Curran
1646,100491683,7.981116,5.7,Norton Virgien
1646,0,8.255708,5.6,Norton Virgien
1460,8880705,0.269661,3.9,Matty Rich
1460,0,0.161517,4.3,Matty Rich
989,92542418,26.071644,7.2,Jessie Nelson
989,24000000,9.191187,5.4,Jessie Nelson
327,798958165,42.986467,6.0,Chris Miller
327,554987477,20.678787,6.4,Chris Miller
1398,0,0.197264,4.7,Mario Van Peebles
1398,0,3.344158,4.1,Mario Van Peebles
875,85512300,64.610671,6.1,Jake Schreier
875,3325038,23.419061,6.8,Jake Schreier
1709,10700000,13.265432,7.1,Paweł Pawlikowski
1709,0,3.939753,6.0,Paweł Pawlikowski
2289,9500000,19.311572,7.0,Wayne Kramer
2289,0,9.976428,6.7,Wayne Kramer
742,159616327,28.500913,7.9,George Roy Hill
742,102308889,24.499996,7.4,George Roy Hill
1236,46495,4.898424,6.1,Kenneth Lonergan
1236,0,7.142448,6.8,Kenneth Lonergan
1769,970761885,136.886704,7.0,Pierre Coffin
1769,543513985,113.858273,7.1,Pierre Coffin
1673,0,0.47909,4.5,Patricia Cardoso
1673,0,1.026243,5.8,Patricia Cardoso
2204,88346473,41.503588,7.8,Tom McCarthy
2204,8679814,11.578545,7.4,Tom McCarthy
220,88489643,27.65527,6.7,Bong Joon-ho
220,86758912,64.238688,6.7,Bong Joon-ho
1882,0,4.544216,4.6,Robert Harmon
1882,0,11.689337,5.5,Robert Harmon
1718,151161491,24.862767,6.2,Pete Travis
1718,41037742,57.673932,6.6,Pete Travis
1505,0,2.371477,6.2,Michael Landon Jr.
1505,0,1.128559,5.8,Michael Landon Jr.
800,90565421,45.514031,6.2,Harald Zwart
800,58795814,11.859396,5.0,Harald Zwart
2218,12036149,12.163832,7.0,Tommy Lee Jones
2218,3442853,20.59148,6.4,Tommy Lee Jones
251,12000000,8.113634,5.9,Brian Koppelman
251,5024782,7.497306,5.8,Brian Koppelman
730,91196419,14.447723,5.6,Geoffrey Sax
730,23937870,16.282962,5.1,Geoffrey Sax
865,12000000,2.938973,6.2,Jack Smight
865,8720000,2.215261,5.0,Jack Smight
170,0,12.867326,6.3,Ben Stassen
170,0,15.805449,5.6,Ben Stassen
1652,92180910,32.445895,7.7,Oliver Hirschbiegel
1652,15071514,15.673154,5.7,Oliver Hirschbiegel
955,187884007,19.636044,5.9,Jeannot Szwarc
955,0,5.934016,7.2,Jeannot Szwarc
2105,9304609,19.107285,6.7,Steven Shainberg
2105,2281089,4.358255,5.8,Steven Shainberg
2013,126041322,38.21708,6.3,Seth Rogen
2013,12342632,74.168016,6.1,Seth Rogen
1307,115922175,32.105328,7.2,Lee Daniels
1307,47536959,18.664624,6.9,Lee Daniels
76,63408614,22.787667,6.1,Andrei Konchalovsky
76,16178959,3.593349,5.4,Andrei Konchalovsky
1045,63464861,35.735689,7.3,John Carney
1045,20710513,19.052179,7.3,John Carney
1088,122644820,18.228538,6.1,John Polson
1088,34411240,4.844451,5.0,John Polson
1401,0,2.02817,3.5,Mark Brown
1401,0,2.27213,6.6,Mark Brown
372,116643346,34.052253,5.8,Clark Johnson
372,77920346,15.352807,5.8,Clark Johnson
915,381420,4.0971,6.1,Jamie Babbit
915,0,4.826908,6.5,Jamie Babbit
953,15000000,2.877488,6.7,Jean-Paul Rappeneau
953,0,0.49446,5.7,Jean-Paul Rappeneau
1207,464000,0.672695,6.7,Karen Moncrieff
1207,0,3.069605,6.4,Karen Moncrieff
440,121545703,9.568884,5.9,Daniel Lee
440,0,4.127155,6.6,Daniel Lee
412,10229331,2.453459,5.3,DJ Pooh
412,9000000,1.433692,5.9,DJ Pooh
973,665692281,51.247321,6.7,Jennifer Yuh Nelson
973,521170825,56.747978,6.7,Jennifer Yuh Nelson
1027,343341,17.378455,6.0,Joe Swanberg
1027,0,7.052422,5.2,Joe Swanberg
309,57588485,4.748929,6.2,Charles Stone III
309,21800302,2.850896,5.0,Charles Stone III
402,0,5.628399,3.2,Craig Moss
402,0,1.737032,2.9,Craig Moss
1435,57469467,20.747994,6.4,Mary Lambert
1435,5217498,0.249245,4.7,Mary Lambert
2186,14821658,11.942862,6.9,Todd Field
2186,0,6.979638,6.4,Todd Field
638,0,4.009379,4.6,Eric Valette
638,0,12.458131,4.7,Eric Valette
1955,204594016,28.800112,5.8,Ryan Murphy
1955,6754898,4.770195,5.8,Ryan Murphy
339,652105443,203.73459,7.8,Chris Williams
339,309979994,41.845878,6.3,Chris Williams
775,382174,6.333869,4.4,Gregor Jordan
775,0,6.329672,6.5,Gregor Jordan
1309,65663276,82.052056,7.4,Lee Toland Krieger
1309,3094813,9.436431,6.4,Lee Toland Krieger
2053,60000000,14.562991,7.0,Stanley Kramer
2053,10000000,13.338539,7.6,Stanley Kramer
1359,118880016,10.81051,5.8,Luis Mandoki
1359,29700000,6.454634,5.6,Luis Mandoki
835,58972904,10.439971,6.8,Hugh Hudson
835,0,1.656695,5.3,Hugh Hudson
2113,121969216,17.231675,5.8,Stuart Baird
2113,67312826,21.605533,6.1,Stuart Baird
1912,418961,5.817519,6.1,Roger Avary
1912,0,11.387335,6.3,Roger Avary
384,1513528810,418.708552,6.5,Colin Trevorrow
384,4007792,25.186002,6.8,Colin Trevorrow
1342,59389433,16.629173,7.0,Lone Scherfig
1342,26096852,16.990308,6.8,Lone Scherfig
214,0,6.803763,6.4,Bob Rafelson
214,0,1.492056,5.5,Bob Rafelson
2236,0,0.160779,3.2,Travis Legge
2236,0,0.048948,6.0,Travis Legge
1059,117235147,72.19808,7.5,John G. Avildsen
1059,90815558,28.456572,6.9,John G. Avildsen
1418,228738393,46.834704,5.2,Mark Steven Johnson
1418,18253415,11.090254,6.5,Mark Steven Johnson
1626,224834564,31.789029,6.5,Nick Park
1626,192452832,30.380747,6.8,Nick Park
33,644571402,99.499595,6.8,Alan Taylor
33,440603537,202.042635,5.8,Alan Taylor
2222,224803475,53.02787,5.7,Tommy Wirkola
2222,1984662,11.205726,6.1,Tommy Wirkola
1638,0,0.406645,7.4,Ning Hao
1638,0,1.68502,6.9,Ning Hao
2136,61141030,6.703319,4.7,Tamra Davis
2136,17460020,7.894489,6.4,Tamra Davis
1496,6928068,11.766564,6.2,Michael Dowse
1496,120620,3.911445,7.1,Michael Dowse
2039,61619773,21.204929,7.3,Simon Curtis
2039,35057696,21.006078,6.6,Simon Curtis
1774,7000000,3.201886,4.2,Preston A. Whitmore II
1774,0,2.388918,7.1,Preston A. Whitmore II
115,318982,18.790221,6.1,Anne Fontaine
115,0,8.426589,6.6,Anne Fontaine
902,123726688,61.182331,7.8,James Marsh
902,2957978,14.331992,7.5,James Marsh
1610,14796236,9.642041,4.8,Nelson McCormick
1610,0,7.924428,5.4,Nelson McCormick
172,171760,12.203041,6.0,Ben Wheatley
172,10000,1.330379,6.3,Ben Wheatley
1625,209696,25.30216,6.3,Nick Murphy 
1625,0,0.042346,0.0,Nick Murphy 
491,113857533,32.943848,5.9,David Hackl
491,0,10.073144,5.1,David Hackl
1880,0,1.404175,6.9,Robert Greenwald
1880,0,1.517771,8.0,Robert Greenwald
1415,70067909,25.28132,6.1,Mark Rosman
1415,0,11.158906,5.5,Mark Rosman
1660,193355800,47.456823,5.9,Oren Peli
1660,0,7.794,4.2,Oren Peli
79,113309743,11.106006,4.4,Andrew Bergman
79,3003296,1.068453,4.6,Andrew Bergman
694,70442940,25.838073,5.6,Fred Wolf
694,6575282,4.961306,4.7,Fred Wolf
595,70992898,9.855474,4.9,Dwight H. Little
595,17768757,9.302349,5.9,Dwight H. Little
1026,0,10.698929,5.5,Joe Roth
1026,0,9.225166,5.2,Joe Roth
506,113916474,26.79781,5.8,David McNally
506,0,10.292864,4.3,David McNally
151,56714147,16.167093,6.0,Barbet Schroeder
151,0,6.90894,5.7,Barbet Schroeder
998,125586134,27.654472,5.6,Jim Gillespie
998,6416302,12.669778,5.3,Jim Gillespie
2091,7830611,9.188431,7.7,Steve James
2091,589304,8.717235,6.7,Steve James
916,72527595,12.159009,5.6,Jamie Blanks
916,0,5.904126,5.0,Jamie Blanks
277,72629670,25.002715,5.2,Camille Delamarre
277,68896829,25.520976,5.7,Camille Delamarre
451,73180723,25.316146,5.2,Danny Leiner
451,23936908,18.514292,6.6,Danny Leiner
1105,74188937,20.561682,6.9,John Wells
1105,36606743,30.477114,6.3,John Wells
1069,10400000,5.224593,6.9,John Huston
1069,8200000,2.930058,6.8,John Huston
26,195268056,17.923254,6.3,Alan J. Pakula
26,140807547,15.350451,5.9,Alan J. Pakula
1075,69055695,18.47242,6.0,John Luessenhop
1075,47241945,26.497025,5.3,John Luessenhop
2007,114178613,63.628459,5.2,Sergei Bodrov
2007,26527510,10.1449,6.5,Sergei Bodrov
1682,0,7.173059,5.5,Patrick Stettner
1682,0,1.369649,5.7,Patrick Stettner
108,66002004,12.050755,5.1,Angela Robinson
108,0,6.396936,5.6,Angela Robinson
2140,124272124,42.191509,7.8,Tate Taylor
2140,31911598,13.064264,6.4,Tate Taylor
136,14708696,27.891012,5.7,Ariel Vromen
136,1969193,19.494703,6.4,Ariel Vromen
820,124596398,51.146047,7.3,Henry Selick
820,5409517,8.098369,4.3,Henry Selick
145,66787908,29.023184,7.4,Ava DuVernay
145,0,2.836537,6.6,Ava DuVernay
383,66821036,26.268209,4.7,Colin Strause
383,41797066,39.381913,4.9,Colin Strause
850,9726954,7.958831,7.2,Isabel Coixet
850,4857367,10.573191,6.8,Isabel Coixet
846,0,0.071377,6.0,Ira Sachs
846,0,3.004432,6.1,Ira Sachs
515,9902115,8.074807,5.0,David Raynr
515,9016377,0.185373,4.5,David Raynr
19,271841,39.756748,8.2,Akira Kurosawa
19,0,2.930853,7.5,Akira Kurosawa
275,0,5.576937,5.6,Callie Khouri
275,0,6.847133,5.9,Callie Khouri
626,201584141,11.187696,5.2,Eric Brevig
626,101702060,53.090422,5.8,Eric Brevig
21,68267862,39.395881,5.3,Akiva Schaffer
21,14334401,6.309587,6.3,Akiva Schaffer
2083,68349884,27.724913,5.3,Steve Beck
2083,0,20.392858,5.4,Steve Beck
1241,57223890,23.438398,6.0,Kevin Bray
1241,25482931,5.102258,5.8,Kevin Bray
1487,7292175,2.627232,5.6,Michael Corrente
1487,458232,4.090382,5.8,Michael Corrente
1295,7412216,13.291991,6.8,Larry Clark
1295,480811,6.677093,6.7,Larry Clark
454,0,0.046868,5.0,Danny Provenzano
939,0,1.906151,4.2,Jay Alaimo
1198,0,1.36514,4.4,Justin Thomas Ostensen
596,0,0.100533,2.0,Dylan Bank
1662,0,1.079125,6.7,Ossie Davis
887,0,0.047781,0.0,James David Pasternak
684,0,0.098351,8.0,Frank Whaley
1922,0,0.296981,9.5,Rohit Jugraj
1438,0,2.34239,7.4,Maryam Keshavarz
177,0,1.50211,5.4,Benjamin Dickinson
192,0,2.952932,5.6,Bill Muir
1157,0,0.392658,5.0,Joseph Graham
1987,0,1.332804,4.2,Scott Dow
2047,0,0.383442,5.0,Sol Tryon
1887,0,18.587114,6.6,Robert Lorenz
67,0,8.976128,5.5,Allison Burnett
1641,0,1.161034,6.4,Noah Buschel
838,0,5.350423,6.1,Hunter Richards
434,0,0.678475,6.0,Dan Zukovic
162,0,0.108468,4.4,Becky Smith
242,0,0.05021,6.2,Brian Baugh
7,0,8.148187,3.9,Adam Jay Epstein
71,0,0.001586,4.6,Amy Holden Jones
51,0,1.390909,6.2,Alex Smith
2195,0,1.354816,4.7,Tom DiCillo
1399,0,0.388401,6.9,Marius Markevicius
1574,0,0.425195,7.1,Molly Bernstein
2248,0,0.010909,0.0,U. Roberto Romano
1602,0,0.665512,5.3,Neema Barnette
2266,0,0.320387,6.7,Vijay Chandar
1245,0,21.549232,5.3,Kevin Donovan
636,0,0.039077,4.0,Eric Schaeffer
204,0,0.061248,6.0,Blaž Završnik
2000,0,0.069277,6.0,Scott Ziehl
2173,0,6.463806,6.7,Tim Hunter
1527,0,0.328498,5.0,Michael Taliferro
2057,0,0.153625,5.7,Stefan C. Schaefer
1530,0,1.501688,4.8,Michael Walker
1145,0,0.218736,4.0,Jonathan Parker
1450,0,1.292948,5.8,Matt Walsh
2162,0,2.651304,6.0,Thomas Lilti
1760,0,3.613577,5.3,Phil Morrison
1037,0,0.071349,5.0,Johanna Schwartz
1837,0,0.350557,3.0,Richard Montoya
727,0,0.006069,0.0,Gene Teigland
1218,0,7.207051,4.9,Katie Aselton
111,0,2.659006,5.3,Anna Mastro
2237,0,0.283059,4.8,Travis Romero
1956,0,4.596157,5.6,Ryan Smith
1015,0,2.651418,6.1,Joe Camp
1799,0,1.352222,4.8,Randy Moore
317,0,0.429083,6.2,Chris Atkins
188,0,0.045648,0.0,Bill Benenson
1215,0,7.145832,6.4,Katherine Brooks
1665,0,7.717237,5.7,Panos Cosmatos
2043,0,0.174311,3.5,Simon Yin
1456,0,0.249457,3.1,Matthew R. Anderson
788,0,0.552361,6.9,Guy Maddin
477,0,1.998557,6.0,David Caffrey
1793,0,10.639774,5.8,Ramaa Mosley
1396,0,0.007254,0.0,Mariette Monpierre
2209,0,0.021678,0.0,Tom Sanchez
2221,0,0.175885,5.0,Tommy Oliver
1814,0,0.339757,5.2,Rich Christiano
1300,0,20.422246,4.1,Laurent Bouhnik
2098,0,1.6116,5.8,Steve Taylor
112,0,9.683622,7.8,Anna Muylaert
1597,0,0.504251,2.0,Natalie Bible'
620,0,0.631571,5.5,Emily Dell
376,0,1.473405,5.7,Claudia Sainte-Luce
759,0,0.025364,0.0,Giovanni Zelko
970,0,4.892203,7.8,Jehane Noujaim
362,0,0.003142,0.0,Christopher Scott Cherot
1023,0,0.447166,4.4,Joe Marino
792,0,1.471139,5.2,H.M. Coakley
1806,0,0.147886,6.0,Regardt van den Bergh
1697,0,15.20707,5.1,Paul Hunter
1965,0,3.677831,5.9,Sally Potter
1575,0,0.926084,4.1,Mona Lerche
557,0,2.00163,4.4,Derick Martini
1397,0,0.772668,7.2,Marilyn Agrelo
586,0,11.095414,6.3,Douglas Trumbull
2029,0,3.000435,7.0,Shimit Amin
1676,0,0.906096,7.3,Patrick Creadon
2035,0,1.447734,6.3,Siddiq Barmak
1148,0,0.023436,5.5,Jonathan Wacks
1029,0,4.653047,6.1,Joel Anderson
980,0,1.187764,4.4,Jerry Dugan
69,0,3.629777,6.2,Amat Escalante
590,0,2.828303,6.5,Dror Moreh
480,0,3.638411,4.9,David Cross
2119,0,0.033883,1.0,Sue Corcoran
749,0,10.322858,6.5,Gerard Johnstone
101,0,0.719996,5.3,Andrés Couturier
1577,0,0.59458,5.1,Mor Loushy
1968,0,5.061107,4.9,Sam Firstenberg
579,0,0.049921,6.8,Doug Block
299,0,0.249561,4.7,Chad Kapper
1010,0,8.680334,5.7,Joan Chen
1612,0,0.627763,0.0,Niall Johnson
1573,0,7.359286,5.2,Mitchell Lichtenstein
634,0,0.17817,4.8,Eric Mendelsohn
483,0,6.337735,6.1,David Duchovny
905,0,1.20173,6.8,James Mottern
2310,0,0.021419,0.0,William Gazecki
1501,0,1.600171,3.5,Michael Hoffman Jr.
747,0,0.397323,3.4,Georgia Hilton
862,0,3.637857,6.5,Jack Heller
655,0,0.080105,0.0,Fernando Baez Mella
201,0,7.310879,5.7,Blair Erickson
2287,0,0.251828,5.2,Warren Sheppard
1591,0,4.554574,6.8,Nadine Labaki
1197,0,0.072359,0.0,Justin Paul Miller
1267,0,0.025211,7.3,Kim Longinotto
1917,0,2.77754,6.3,Roger Nygard
496,0,17.561955,4.3,David Kellogg
2150,0,0.412342,5.1,Terron R. Parsons
1275,0,0.049469,2.0,Kirk Loudon
77,0,24.132271,7.7,Andrei Tarkovsky
441,0,0.077577,5.0,Daniel Mellitz
971,0,0.293587,8.3,Jem Cohen
1717,0,0.87066,6.4,Pete Jones
234,0,0.838957,4.5,Brandon Trost
90,0,1.777148,6.9,Andrew Leman
1679,0,0.54562,5.7,Patrick Meaney
298,0,0.76368,6.6,Chad Hartigan
1376,0,0.970351,6.8,Malcolm Goodwin
1249,0,0.00734,7.0,Kevin Jordan
385,0,0.595809,3.5,Collin Joseph Neal
844,0,11.347855,7.8,Ingmar Bergman
231,0,0.611081,6.4,Bradley Rust Gray
1548,0,0.003582,0.0,Mike Bruce
1335,0,15.046612,7.2,Liu Chia-Liang
